step
96.63822681173406
91.24884138943828
100.41265411727454
100.65410930553485
111.64619883666616
103.45836666688834
105.3512543903702
101.12560377454534
100.25592890394437
90.0025883961296
116.73482527913708
103.80313846684862
99.15181237052413
95.61753771005804
91.9494347428528
95.7059735827223
99.20988072151545
108.9136082918888
107.6998693920199
90.30759691482794
102.81491106253536
99.52019414615528
126.42437341959182
92.33834118943986
99.49090458148444
96.99615403297764
115.4811963033825
96.75677038296637
94.38631970902412
90.58090431290356
122.69444050568568
95.6168117200751
94.75015800360988
100.99086324668278
94.2803155198497
97.3248551389194
93.0136364941462
109.23678290724705
94.4594019585782
103.10068729054969
92.253294845825
97.20139132071768
101.56075073619952
100.96060191520648
104.04642554220644
92.76054640732669
102.56029926563276
98.10097639696984
91.6488581471097
103.99211994784775
109.74680481504488
94.13964342921388
96.74049784390922
122.88812033797568
105.47660416861648
97.45836666688834
122.2306063463111
98.72610734879927
105.50612026597597
99.83769163013572
101.01136311926015
98.95872672660792
96.18332971544028
96.30772010503082
94.49090458148444
96.69746252230802
94.5671326190417
95.71856673401284
97.07650139170936
92.1895647877848
92.93712632685244
94.26131079052604
97.62521149053778
109.6446915292347
91.8947889482686
98.95259228886466
103.96516404525462
95.91040633379504
95.09309595030808
116.2916933559462
104.65295665755892
90.3620963913682
95.00521843915584
99.07172643964874
94.65988239359912
115.58795265378322
98.40607851404776
94.94582514788748
95.9403436716789
91.8082360277004
90.92451326611972
91.8063888861178
99.1853879990254
90.77311017492394
98.99503673751944
110.1020757863702
96.52056487612664
97.7904600758657
114.09938245328344
92.11826630618415
